ontology,ontology_code,profile,dataset,name,description,visibility,ETL_type
hgnc,ENSG00000248641,GENOMIC,htseq_counts.csv,ENSG00000248641.1,,PUBLIC,integer
hgnc,ENSG00000031003,GENOMIC,htseq_counts.csv,ENSG00000031003.10,,PUBLIC,integer
hgnc,ENSG00000147419,GENOMIC,htseq_counts.csv,ENSG00000147419.19,,PUBLIC,integer
hgnc,ENSG00000165140,GENOMIC,htseq_counts.csv,ENSG00000165140.12,,PUBLIC,integer
hgnc,ENSG00000172667,GENOMIC,htseq_counts.csv,ENSG00000172667.11,,PUBLIC,integer
hgnc,ENSG00000227295,GENOMIC,htseq_counts.csv,ENSG00000227295.2,,PUBLIC,integer
hgnc,ENSG00000240854,GENOMIC,htseq_counts.csv,ENSG00000240854.1,,PUBLIC,integer
hgnc,ENSG00000227708,GENOMIC,htseq_counts.csv,ENSG00000227708.1,,PUBLIC,integer
hgnc,ENSG00000239545,GENOMIC,htseq_counts.csv,ENSG00000239545.3,,PUBLIC,integer
hgnc,ENSG00000167315,GENOMIC,htseq_counts.csv,ENSG00000167315.18,,PUBLIC,integer
hgnc,ENSG00000279587,GENOMIC,htseq_counts.csv,ENSG00000279587.1,,PUBLIC,integer
hgnc,ENSG00000165841,GENOMIC,htseq_counts.csv,ENSG00000165841.11,,PUBLIC,integer
hgnc,ENSG00000182218,GENOMIC,htseq_counts.csv,ENSG00000182218.10,,PUBLIC,integer
hgnc,ENSG00000287667,GENOMIC,htseq_counts.csv,ENSG00000287667.1,,PUBLIC,integer
hgnc,ENSG00000196235,GENOMIC,htseq_counts.csv,ENSG00000196235.14,,PUBLIC,integer
hgnc,ENSG00000278997,GENOMIC,htseq_counts.csv,ENSG00000278997.1,,PUBLIC,integer
hgnc,ENSG00000136861,GENOMIC,htseq_counts.csv,ENSG00000136861.18,,PUBLIC,integer
hgnc,ENSG00000182827,GENOMIC,htseq_counts.csv,ENSG00000182827.9,,PUBLIC,integer
hgnc,ENSG00000259003,GENOMIC,htseq_counts.csv,ENSG00000259003.1,,PUBLIC,integer
hgnc,ENSG00000155158,GENOMIC,htseq_counts.csv,ENSG00000155158.20,,PUBLIC,integer
hgnc,ENSG00000145545,GENOMIC,htseq_counts.csv,ENSG00000145545.12,,PUBLIC,integer
hgnc,ENSG00000183696,GENOMIC,htseq_counts.csv,ENSG00000183696.14,,PUBLIC,integer
hgnc,ENSG00000287115,GENOMIC,htseq_counts.csv,ENSG00000287115.1,,PUBLIC,integer
hgnc,ENSG00000142619,GENOMIC,htseq_counts.csv,ENSG00000142619.4,,PUBLIC,integer
hgnc,ENSG00000171433,GENOMIC,htseq_counts.csv,ENSG00000171433.12,,PUBLIC,integer
hgnc,ENSG00000155530,GENOMIC,htseq_counts.csv,ENSG00000155530.3,,PUBLIC,integer
hgnc,ENSG00000260677,GENOMIC,htseq_counts.csv,ENSG00000260677.1,,PUBLIC,integer
hgnc,ENSG00000133105,GENOMIC,htseq_counts.csv,ENSG00000133105.8,,PUBLIC,integer
hgnc,ENSG00000253553,GENOMIC,htseq_counts.csv,ENSG00000253553.7,,PUBLIC,integer
hgnc,ENSG00000187806,GENOMIC,htseq_counts.csv,ENSG00000187806.9,,PUBLIC,integer
hgnc,ENSG00000100433,GENOMIC,htseq_counts.csv,ENSG00000100433.16,,PUBLIC,integer
hgnc,ENSG00000224613,GENOMIC,htseq_counts.csv,ENSG00000224613.7,,PUBLIC,integer
hgnc,ENSG00000166974,GENOMIC,htseq_counts.csv,ENSG00000166974.13,,PUBLIC,integer
hgnc,ENSG00000150938,GENOMIC,htseq_counts.csv,ENSG00000150938.10,,PUBLIC,integer
hgnc,ENSG00000265190,GENOMIC,htseq_counts.csv,ENSG00000265190.7,,PUBLIC,integer
hgnc,ENSG00000287844,GENOMIC,htseq_counts.csv,ENSG00000287844.1,,PUBLIC,integer
hgnc,ENSG00000249506,GENOMIC,htseq_counts.csv,ENSG00000249506.3,,PUBLIC,integer
hgnc,ENSG00000249710,GENOMIC,htseq_counts.csv,ENSG00000249710.1,,PUBLIC,integer
hgnc,ENSG00000258920,GENOMIC,htseq_counts.csv,ENSG00000258920.1,,PUBLIC,integer
hgnc,ENSG00000261976,GENOMIC,htseq_counts.csv,ENSG00000261976.2,,PUBLIC,integer
hgnc,ENSG00000188827,GENOMIC,htseq_counts.csv,ENSG00000188827.11,,PUBLIC,integer
hgnc,ENSG00000200169,GENOMIC,htseq_counts.csv,ENSG00000200169.1,,PUBLIC,integer
hgnc,ENSG00000271826,GENOMIC,htseq_counts.csv,ENSG00000271826.5,,PUBLIC,integer
hgnc,ENSG00000112079,GENOMIC,htseq_counts.csv,ENSG00000112079.9,,PUBLIC,integer
hgnc,ENSG00000163885,GENOMIC,htseq_counts.csv,ENSG00000163885.12,,PUBLIC,integer
hgnc,ENSG00000006740,GENOMIC,htseq_counts.csv,ENSG00000006740.17,,PUBLIC,integer
hgnc,ENSG00000123364,GENOMIC,htseq_counts.csv,ENSG00000123364.5,,PUBLIC,integer
hgnc,ENSG00000162722,GENOMIC,htseq_counts.csv,ENSG00000162722.9,,PUBLIC,integer
hgnc,ENSG00000253949,GENOMIC,htseq_counts.csv,ENSG00000253949.1,,PUBLIC,integer
hgnc,ENSG00000179152,GENOMIC,htseq_counts.csv,ENSG00000179152.20,,PUBLIC,integer
hgnc,ENSG00000257647,GENOMIC,htseq_counts.csv,ENSG00000257647.1,,PUBLIC,integer
hgnc,ENSG00000169676,GENOMIC,htseq_counts.csv,ENSG00000169676.6,,PUBLIC,integer
hgnc,ENSG00000126005,GENOMIC,htseq_counts.csv,ENSG00000126005.17,,PUBLIC,integer
hgnc,ENSG00000215458,GENOMIC,htseq_counts.csv,ENSG00000215458.8,,PUBLIC,integer
hgnc,ENSG00000286470,GENOMIC,htseq_counts.csv,ENSG00000286470.1,,PUBLIC,integer
hgnc,ENSG00000250942,GENOMIC,htseq_counts.csv,ENSG00000250942.1,,PUBLIC,integer
hgnc,ENSG00000224016,GENOMIC,htseq_counts.csv,ENSG00000224016.2,,PUBLIC,integer
hgnc,ENSG00000237626,GENOMIC,htseq_counts.csv,ENSG00000237626.2,,PUBLIC,integer
hgnc,ENSG00000236384,GENOMIC,htseq_counts.csv,ENSG00000236384.7,,PUBLIC,integer
hgnc,ENSG00000141696,GENOMIC,htseq_counts.csv,ENSG00000141696.13,,PUBLIC,integer
hgnc,ENSG00000183090,GENOMIC,htseq_counts.csv,ENSG00000183090.5,,PUBLIC,integer
hgnc,ENSG00000206649,GENOMIC,htseq_counts.csv,ENSG00000206649.1,,PUBLIC,integer
hgnc,ENSG00000234667,GENOMIC,htseq_counts.csv,ENSG00000234667.2,,PUBLIC,integer
hgnc,ENSG00000186567,GENOMIC,htseq_counts.csv,ENSG00000186567.13,,PUBLIC,integer
hgnc,ENSG00000273064,GENOMIC,htseq_counts.csv,ENSG00000273064.1,,PUBLIC,integer
hgnc,ENSG00000084073,GENOMIC,htseq_counts.csv,ENSG00000084073.10,,PUBLIC,integer
hgnc,ENSG00000104321,GENOMIC,htseq_counts.csv,ENSG00000104321.11,,PUBLIC,integer
hgnc,ENSG00000171223,GENOMIC,htseq_counts.csv,ENSG00000171223.6,,PUBLIC,integer
hgnc,ENSG00000231782,GENOMIC,htseq_counts.csv,ENSG00000231782.7,,PUBLIC,integer
hgnc,ENSG00000236403,GENOMIC,htseq_counts.csv,ENSG00000236403.2,,PUBLIC,integer
hgnc,ENSG00000255572,GENOMIC,htseq_counts.csv,ENSG00000255572.1,,PUBLIC,integer
hgnc,ENSG00000196152,GENOMIC,htseq_counts.csv,ENSG00000196152.10,,PUBLIC,integer
hgnc,ENSG00000285692,GENOMIC,htseq_counts.csv,ENSG00000285692.1,,PUBLIC,integer
hgnc,ENSG00000153037,GENOMIC,htseq_counts.csv,ENSG00000153037.15,,PUBLIC,integer
hgnc,ENSG00000172318,GENOMIC,htseq_counts.csv,ENSG00000172318.5,,PUBLIC,integer
hgnc,ENSG00000260868,GENOMIC,htseq_counts.csv,ENSG00000260868.1,,PUBLIC,integer
hgnc,ENSG00000162396,GENOMIC,htseq_counts.csv,ENSG00000162396.6,,PUBLIC,integer
hgnc,ENSG00000186480,GENOMIC,htseq_counts.csv,ENSG00000186480.13,,PUBLIC,integer
hgnc,ENSG00000225582,GENOMIC,htseq_counts.csv,ENSG00000225582.2,,PUBLIC,integer
hgnc,ENSG00000234469,GENOMIC,htseq_counts.csv,ENSG00000234469.4,,PUBLIC,integer
hgnc,ENSG00000138246,GENOMIC,htseq_counts.csv,ENSG00000138246.17,,PUBLIC,integer
hgnc,ENSG00000110955,GENOMIC,htseq_counts.csv,ENSG00000110955.9,,PUBLIC,integer
hgnc,ENSG00000116793,GENOMIC,htseq_counts.csv,ENSG00000116793.16,,PUBLIC,integer
hgnc,ENSG00000230510,GENOMIC,htseq_counts.csv,ENSG00000230510.7,,PUBLIC,integer
hgnc,ENSG00000240386,GENOMIC,htseq_counts.csv,ENSG00000240386.4,,PUBLIC,integer
hgnc,ENSG00000169710,GENOMIC,htseq_counts.csv,ENSG00000169710.9,,PUBLIC,integer
hgnc,ENSG00000131203,GENOMIC,htseq_counts.csv,ENSG00000131203.13,,PUBLIC,integer
hgnc,ENSG00000233407,GENOMIC,htseq_counts.csv,ENSG00000233407.1,,PUBLIC,integer
hgnc,ENSG00000240237,GENOMIC,htseq_counts.csv,ENSG00000240237.1,,PUBLIC,integer
hgnc,ENSG00000157423,GENOMIC,htseq_counts.csv,ENSG00000157423.18,,PUBLIC,integer
hgnc,ENSG00000232132,GENOMIC,htseq_counts.csv,ENSG00000232132.1,,PUBLIC,integer
hgnc,ENSG00000226683,GENOMIC,htseq_counts.csv,ENSG00000226683.2,,PUBLIC,integer
hgnc,ENSG00000266975,GENOMIC,htseq_counts.csv,ENSG00000266975.1,,PUBLIC,integer
hgnc,ENSG00000145198,GENOMIC,htseq_counts.csv,ENSG00000145198.14,,PUBLIC,integer
hgnc,ENSG00000260792,GENOMIC,htseq_counts.csv,ENSG00000260792.1,,PUBLIC,integer
hgnc,ENSG00000273450,GENOMIC,htseq_counts.csv,ENSG00000273450.1,,PUBLIC,integer
hgnc,ENSG00000101146,GENOMIC,htseq_counts.csv,ENSG00000101146.13,,PUBLIC,integer
hgnc,ENSG00000286532,GENOMIC,htseq_counts.csv,ENSG00000286532.1,,PUBLIC,integer
hgnc,ENSG00000250637,GENOMIC,htseq_counts.csv,ENSG00000250637.2,,PUBLIC,integer
hgnc,ENSG00000219693,GENOMIC,htseq_counts.csv,ENSG00000219693.3,,PUBLIC,integer
hgnc,ENSG00000255348,GENOMIC,htseq_counts.csv,ENSG00000255348.1,,PUBLIC,integer
hgnc,ENSG00000112081,GENOMIC,htseq_counts.csv,ENSG00000112081.17,,PUBLIC,integer
hgnc,ENSG00000263326,GENOMIC,htseq_counts.csv,ENSG00000263326.1,,PUBLIC,integer
hgnc,ENSG00000150556,GENOMIC,htseq_counts.csv,ENSG00000150556.17,,PUBLIC,integer
hgnc,ENSG00000234634,GENOMIC,htseq_counts.csv,ENSG00000234634.2,,PUBLIC,integer
hgnc,ENSG00000105855,GENOMIC,htseq_counts.csv,ENSG00000105855.10,,PUBLIC,integer
hgnc,ENSG00000258881,GENOMIC,htseq_counts.csv,ENSG00000258881.6,,PUBLIC,integer
hgnc,ENSG00000116353,GENOMIC,htseq_counts.csv,ENSG00000116353.16,,PUBLIC,integer
hgnc,ENSG00000198729,GENOMIC,htseq_counts.csv,ENSG00000198729.5,,PUBLIC,integer
hgnc,ENSG00000185467,GENOMIC,htseq_counts.csv,ENSG00000185467.8,,PUBLIC,integer
hgnc,ENSG00000224462,GENOMIC,htseq_counts.csv,ENSG00000224462.2,,PUBLIC,integer
hgnc,ENSG00000248924,GENOMIC,htseq_counts.csv,ENSG00000248924.2,,PUBLIC,integer
hgnc,ENSG00000226308,GENOMIC,htseq_counts.csv,ENSG00000226308.1,,PUBLIC,integer
hgnc,ENSG00000068137,GENOMIC,htseq_counts.csv,ENSG00000068137.15,,PUBLIC,integer
hgnc,ENSG00000081320,GENOMIC,htseq_counts.csv,ENSG00000081320.11,,PUBLIC,integer
hgnc,ENSG00000233427,GENOMIC,htseq_counts.csv,ENSG00000233427.1,,PUBLIC,integer
hgnc,ENSG00000172543,GENOMIC,htseq_counts.csv,ENSG00000172543.9,,PUBLIC,integer
hgnc,ENSG00000242531,GENOMIC,htseq_counts.csv,ENSG00000242531.1,,PUBLIC,integer
hgnc,ENSG00000255222,GENOMIC,htseq_counts.csv,ENSG00000255222.1,,PUBLIC,integer
hgnc,ENSG00000229487,GENOMIC,htseq_counts.csv,ENSG00000229487.1,,PUBLIC,integer
hgnc,ENSG00000131944,GENOMIC,htseq_counts.csv,ENSG00000131944.10,,PUBLIC,integer
hgnc,ENSG00000143494,GENOMIC,htseq_counts.csv,ENSG00000143494.16,,PUBLIC,integer
hgnc,ENSG00000180747,GENOMIC,htseq_counts.csv,ENSG00000180747.15,,PUBLIC,integer
hgnc,ENSG00000129925,GENOMIC,htseq_counts.csv,ENSG00000129925.11,,PUBLIC,integer
hgnc,ENSG00000232254,GENOMIC,htseq_counts.csv,ENSG00000232254.1,,PUBLIC,integer
hgnc,ENSG00000233325,GENOMIC,htseq_counts.csv,ENSG00000233325.3,,PUBLIC,integer
hgnc,ENSG00000147324,GENOMIC,htseq_counts.csv,ENSG00000147324.11,,PUBLIC,integer
hgnc,ENSG00000134955,GENOMIC,htseq_counts.csv,ENSG00000134955.12,,PUBLIC,integer
hgnc,ENSG00000118271,GENOMIC,htseq_counts.csv,ENSG00000118271.12,,PUBLIC,integer
hgnc,ENSG00000240247,GENOMIC,htseq_counts.csv,ENSG00000240247.8,,PUBLIC,integer
hgnc,ENSG00000160796,GENOMIC,htseq_counts.csv,ENSG00000160796.18,,PUBLIC,integer
hgnc,ENSG00000265095,GENOMIC,htseq_counts.csv,ENSG00000265095.1,,PUBLIC,integer
hgnc,ENSG00000222612,GENOMIC,htseq_counts.csv,ENSG00000222612.1,,PUBLIC,integer
hgnc,ENSG00000260945,GENOMIC,htseq_counts.csv,ENSG00000260945.1,,PUBLIC,integer
hgnc,ENSG00000286432,GENOMIC,htseq_counts.csv,ENSG00000286432.1,,PUBLIC,integer
hgnc,ENSG00000206069,GENOMIC,htseq_counts.csv,ENSG00000206069.7,,PUBLIC,integer
hgnc,ENSG00000184669,GENOMIC,htseq_counts.csv,ENSG00000184669.9,,PUBLIC,integer
hgnc,ENSG00000106823,GENOMIC,htseq_counts.csv,ENSG00000106823.12,,PUBLIC,integer
hgnc,ENSG00000230709,GENOMIC,htseq_counts.csv,ENSG00000230709.1,,PUBLIC,integer
hgnc,ENSG00000130748,GENOMIC,htseq_counts.csv,ENSG00000130748.7,,PUBLIC,integer
hgnc,ENSG00000048392,GENOMIC,htseq_counts.csv,ENSG00000048392.12,,PUBLIC,integer
hgnc,ENSG00000130348,GENOMIC,htseq_counts.csv,ENSG00000130348.11,,PUBLIC,integer
hgnc,ENSG00000267223,GENOMIC,htseq_counts.csv,ENSG00000267223.1,,PUBLIC,integer
hgnc,ENSG00000287466,GENOMIC,htseq_counts.csv,ENSG00000287466.1,,PUBLIC,integer
hgnc,ENSG00000017483,GENOMIC,htseq_counts.csv,ENSG00000017483.15,,PUBLIC,integer
hgnc,ENSG00000226990,GENOMIC,htseq_counts.csv,ENSG00000226990.1,,PUBLIC,integer
hgnc,ENSG00000258742,GENOMIC,htseq_counts.csv,ENSG00000258742.6,,PUBLIC,integer
hgnc,ENSG00000165275,GENOMIC,htseq_counts.csv,ENSG00000165275.10,,PUBLIC,integer
hgnc,ENSG00000102393,GENOMIC,htseq_counts.csv,ENSG00000102393.14,,PUBLIC,integer
hgnc,ENSG00000268480,GENOMIC,htseq_counts.csv,ENSG00000268480.3,,PUBLIC,integer
hgnc,ENSG00000233330,GENOMIC,htseq_counts.csv,ENSG00000233330.1,,PUBLIC,integer
hgnc,ENSG00000254873,GENOMIC,htseq_counts.csv,ENSG00000254873.1,,PUBLIC,integer
hgnc,ENSG00000237719,GENOMIC,htseq_counts.csv,ENSG00000237719.1,,PUBLIC,integer
hgnc,ENSG00000185432,GENOMIC,htseq_counts.csv,ENSG00000185432.12,,PUBLIC,integer
hgnc,ENSG00000229611,GENOMIC,htseq_counts.csv,ENSG00000229611.2,,PUBLIC,integer
hgnc,ENSG00000235897,GENOMIC,htseq_counts.csv,ENSG00000235897.1,,PUBLIC,integer
hgnc,ENSG00000196715,GENOMIC,htseq_counts.csv,ENSG00000196715.7,,PUBLIC,integer
hgnc,ENSG00000177733,GENOMIC,htseq_counts.csv,ENSG00000177733.7,,PUBLIC,integer
hgnc,ENSG00000276185,GENOMIC,htseq_counts.csv,ENSG00000276185.1,,PUBLIC,integer
hgnc,ENSG00000230718,GENOMIC,htseq_counts.csv,ENSG00000230718.1,,PUBLIC,integer
hgnc,ENSG00000211678,GENOMIC,htseq_counts.csv,ENSG00000211678.2,,PUBLIC,integer
hgnc,ENSG00000253482,GENOMIC,htseq_counts.csv,ENSG00000253482.1,,PUBLIC,integer
hgnc,ENSG00000168394,GENOMIC,htseq_counts.csv,ENSG00000168394.12,,PUBLIC,integer
hgnc,ENSG00000134014,GENOMIC,htseq_counts.csv,ENSG00000134014.17,,PUBLIC,integer
hgnc,ENSG00000260342,GENOMIC,htseq_counts.csv,ENSG00000260342.2,,PUBLIC,integer
hgnc,ENSG00000211955,GENOMIC,htseq_counts.csv,ENSG00000211955.2,,PUBLIC,integer
hgnc,ENSG00000274966,GENOMIC,htseq_counts.csv,ENSG00000274966.1,,PUBLIC,integer
hgnc,ENSG00000008382,GENOMIC,htseq_counts.csv,ENSG00000008382.16,,PUBLIC,integer
hgnc,ENSG00000277035,GENOMIC,htseq_counts.csv,ENSG00000277035.1,,PUBLIC,integer
hgnc,ENSG00000100221,GENOMIC,htseq_counts.csv,ENSG00000100221.11,,PUBLIC,integer
hgnc,ENSG00000236615,GENOMIC,htseq_counts.csv,ENSG00000236615.1,,PUBLIC,integer
hgnc,ENSG00000232259,GENOMIC,htseq_counts.csv,ENSG00000232259.1,,PUBLIC,integer
hgnc,ENSG00000090447,GENOMIC,htseq_counts.csv,ENSG00000090447.12,,PUBLIC,integer
hgnc,ENSG00000165121,GENOMIC,htseq_counts.csv,ENSG00000165121.11,,PUBLIC,integer
hgnc,ENSG00000078328,GENOMIC,htseq_counts.csv,ENSG00000078328.23,,PUBLIC,integer
hgnc,ENSG00000250195,GENOMIC,htseq_counts.csv,ENSG00000250195.1,,PUBLIC,integer
hgnc,ENSG00000168675,GENOMIC,htseq_counts.csv,ENSG00000168675.19,,PUBLIC,integer
hgnc,ENSG00000219507,GENOMIC,htseq_counts.csv,ENSG00000219507.4,,PUBLIC,integer
hgnc,ENSG00000236526,GENOMIC,htseq_counts.csv,ENSG00000236526.1,,PUBLIC,integer
hgnc,ENSG00000237523,GENOMIC,htseq_counts.csv,ENSG00000237523.2,,PUBLIC,integer
hgnc,ENSG00000043462,GENOMIC,htseq_counts.csv,ENSG00000043462.13,,PUBLIC,integer
hgnc,ENSG00000233884,GENOMIC,htseq_counts.csv,ENSG00000233884.2,,PUBLIC,integer
hgnc,ENSG00000235263,GENOMIC,htseq_counts.csv,ENSG00000235263.1,,PUBLIC,integer
hgnc,ENSG00000170899,GENOMIC,htseq_counts.csv,ENSG00000170899.11,,PUBLIC,integer
hgnc,ENSG00000237276,GENOMIC,htseq_counts.csv,ENSG00000237276.8,,PUBLIC,integer
hgnc,ENSG00000261793,GENOMIC,htseq_counts.csv,ENSG00000261793.1,,PUBLIC,integer
hgnc,ENSG00000280711,GENOMIC,htseq_counts.csv,ENSG00000280711.1,,PUBLIC,integer
hgnc,ENSG00000271662,GENOMIC,htseq_counts.csv,ENSG00000271662.1,,PUBLIC,integer
hgnc,ENSG00000287483,GENOMIC,htseq_counts.csv,ENSG00000287483.1,,PUBLIC,integer
hgnc,ENSG00000051180,GENOMIC,htseq_counts.csv,ENSG00000051180.17,,PUBLIC,integer
hgnc,ENSG00000148671,GENOMIC,htseq_counts.csv,ENSG00000148671.14,,PUBLIC,integer
hgnc,ENSG00000259993,GENOMIC,htseq_counts.csv,ENSG00000259993.1,,PUBLIC,integer
hgnc,ENSG00000272396,GENOMIC,htseq_counts.csv,ENSG00000272396.1,,PUBLIC,integer
hgnc,ENSG00000256056,GENOMIC,htseq_counts.csv,ENSG00000256056.1,,PUBLIC,integer
hgnc,ENSG00000229391,GENOMIC,htseq_counts.csv,ENSG00000229391.7,,PUBLIC,integer
hgnc,ENSG00000077150,GENOMIC,htseq_counts.csv,ENSG00000077150.20,,PUBLIC,integer
hgnc,ENSG00000225851,GENOMIC,htseq_counts.csv,ENSG00000225851.1,,PUBLIC,integer
hgnc,ENSG00000258689,GENOMIC,htseq_counts.csv,ENSG00000258689.1,,PUBLIC,integer
hgnc,ENSG00000105738,GENOMIC,htseq_counts.csv,ENSG00000105738.11,,PUBLIC,integer
hgnc,ENSG00000119242,GENOMIC,htseq_counts.csv,ENSG00000119242.9,,PUBLIC,integer
hgnc,ENSG00000171195,GENOMIC,htseq_counts.csv,ENSG00000171195.11,,PUBLIC,integer
hgnc,ENSG00000114646,GENOMIC,htseq_counts.csv,ENSG00000114646.10,,PUBLIC,integer
hgnc,ENSG00000144868,GENOMIC,htseq_counts.csv,ENSG00000144868.14,,PUBLIC,integer
hgnc,ENSG00000234773,GENOMIC,htseq_counts.csv,ENSG00000234773.7,,PUBLIC,integer
hgnc,ENSG00000226782,GENOMIC,htseq_counts.csv,ENSG00000226782.2,,PUBLIC,integer
hgnc,ENSG00000167757,GENOMIC,htseq_counts.csv,ENSG00000167757.14,,PUBLIC,integer
hgnc,ENSG00000182722,GENOMIC,htseq_counts.csv,ENSG00000182722.5,,PUBLIC,integer
hgnc,ENSG00000278667,GENOMIC,htseq_counts.csv,ENSG00000278667.1,,PUBLIC,integer
hgnc,ENSG00000280594,GENOMIC,htseq_counts.csv,ENSG00000280594.1,,PUBLIC,integer
hgnc,ENSG00000204860,GENOMIC,htseq_counts.csv,ENSG00000204860.5,,PUBLIC,integer
hgnc,ENSG00000198624,GENOMIC,htseq_counts.csv,ENSG00000198624.13,,PUBLIC,integer
hgnc,ENSG00000258942,GENOMIC,htseq_counts.csv,ENSG00000258942.1,,PUBLIC,integer
hgnc,ENSG00000285572,GENOMIC,htseq_counts.csv,ENSG00000285572.2,,PUBLIC,integer
hgnc,ENSG00000132694,GENOMIC,htseq_counts.csv,ENSG00000132694.19,,PUBLIC,integer
hgnc,ENSG00000112584,GENOMIC,htseq_counts.csv,ENSG00000112584.14,,PUBLIC,integer
hgnc,ENSG00000251520,GENOMIC,htseq_counts.csv,ENSG00000251520.1,,PUBLIC,integer
hgnc,ENSG00000113810,GENOMIC,htseq_counts.csv,ENSG00000113810.16,,PUBLIC,integer
hgnc,ENSG00000166529,GENOMIC,htseq_counts.csv,ENSG00000166529.15,,PUBLIC,integer
hgnc,ENSG00000285865,GENOMIC,htseq_counts.csv,ENSG00000285865.1,,PUBLIC,integer
hgnc,ENSG00000214009,GENOMIC,htseq_counts.csv,ENSG00000214009.2,,PUBLIC,integer
hgnc,ENSG00000261191,GENOMIC,htseq_counts.csv,ENSG00000261191.1,,PUBLIC,integer
hgnc,ENSG00000205927,GENOMIC,htseq_counts.csv,ENSG00000205927.5,,PUBLIC,integer
hgnc,ENSG00000231918,GENOMIC,htseq_counts.csv,ENSG00000231918.1,,PUBLIC,integer
hgnc,ENSG00000260128,GENOMIC,htseq_counts.csv,ENSG00000260128.6,,PUBLIC,integer
hgnc,ENSG00000183155,GENOMIC,htseq_counts.csv,ENSG00000183155.5,,PUBLIC,integer
hgnc,ENSG00000272425,GENOMIC,htseq_counts.csv,ENSG00000272425.1,,PUBLIC,integer
hgnc,ENSG00000271914,GENOMIC,htseq_counts.csv,ENSG00000271914.1,,PUBLIC,integer
hgnc,ENSG00000102854,GENOMIC,htseq_counts.csv,ENSG00000102854.16,,PUBLIC,integer
hgnc,ENSG00000175164,GENOMIC,htseq_counts.csv,ENSG00000175164.16,,PUBLIC,integer
hgnc,ENSG00000069345,GENOMIC,htseq_counts.csv,ENSG00000069345.12,,PUBLIC,integer
hgnc,ENSG00000075420,GENOMIC,htseq_counts.csv,ENSG00000075420.13,,PUBLIC,integer
hgnc,ENSG00000227148,GENOMIC,htseq_counts.csv,ENSG00000227148.1,,PUBLIC,integer
hgnc,ENSG00000188599,GENOMIC,htseq_counts.csv,ENSG00000188599.17,,PUBLIC,integer
hgnc,ENSG00000243181,GENOMIC,htseq_counts.csv,ENSG00000243181.2,,PUBLIC,integer
hgnc,ENSG00000267440,GENOMIC,htseq_counts.csv,ENSG00000267440.2,,PUBLIC,integer
hgnc,ENSG00000140279,GENOMIC,htseq_counts.csv,ENSG00000140279.13,,PUBLIC,integer
hgnc,ENSG00000183186,GENOMIC,htseq_counts.csv,ENSG00000183186.8,,PUBLIC,integer
hgnc,ENSG00000235082,GENOMIC,htseq_counts.csv,ENSG00000235082.2,,PUBLIC,integer
hgnc,ENSG00000156006,GENOMIC,htseq_counts.csv,ENSG00000156006.5,,PUBLIC,integer
hgnc,ENSG00000176055,GENOMIC,htseq_counts.csv,ENSG00000176055.10,,PUBLIC,integer
hgnc,ENSG00000083307,GENOMIC,htseq_counts.csv,ENSG00000083307.12,,PUBLIC,integer
hgnc,ENSG00000250056,GENOMIC,htseq_counts.csv,ENSG00000250056.8,,PUBLIC,integer
hgnc,ENSG00000150457,GENOMIC,htseq_counts.csv,ENSG00000150457.9,,PUBLIC,integer
hgnc,ENSG00000250115,GENOMIC,htseq_counts.csv,ENSG00000250115.2,,PUBLIC,integer
hgnc,ENSG00000124228,GENOMIC,htseq_counts.csv,ENSG00000124228.15,,PUBLIC,integer
hgnc,ENSG00000260764,GENOMIC,htseq_counts.csv,ENSG00000260764.1,,PUBLIC,integer
hgnc,ENSG00000266976,GENOMIC,htseq_counts.csv,ENSG00000266976.3,,PUBLIC,integer
hgnc,ENSG00000283766,GENOMIC,htseq_counts.csv,ENSG00000283766.1,,PUBLIC,integer
hgnc,ENSG00000223410,GENOMIC,htseq_counts.csv,ENSG00000223410.1,,PUBLIC,integer
hgnc,ENSG00000224027,GENOMIC,htseq_counts.csv,ENSG00000224027.1,,PUBLIC,integer
hgnc,ENSG00000226416,GENOMIC,htseq_counts.csv,ENSG00000226416.1,,PUBLIC,integer
hgnc,ENSG00000232194,GENOMIC,htseq_counts.csv,ENSG00000232194.1,,PUBLIC,integer
hgnc,ENSG00000134940,GENOMIC,htseq_counts.csv,ENSG00000134940.14,,PUBLIC,integer
hgnc,ENSG00000213538,GENOMIC,htseq_counts.csv,ENSG00000213538.5,,PUBLIC,integer
hgnc,ENSG00000255157,GENOMIC,htseq_counts.csv,ENSG00000255157.1,,PUBLIC,integer
hgnc,ENSG00000270512,GENOMIC,htseq_counts.csv,ENSG00000270512.1,,PUBLIC,integer
hgnc,ENSG00000132294,GENOMIC,htseq_counts.csv,ENSG00000132294.15,,PUBLIC,integer
hgnc,ENSG00000270532,GENOMIC,htseq_counts.csv,ENSG00000270532.1,,PUBLIC,integer
hgnc,ENSG00000259365,GENOMIC,htseq_counts.csv,ENSG00000259365.1,,PUBLIC,integer
hgnc,ENSG00000070190,GENOMIC,htseq_counts.csv,ENSG00000070190.13,,PUBLIC,integer
hgnc,ENSG00000231532,GENOMIC,htseq_counts.csv,ENSG00000231532.6,,PUBLIC,integer
hgnc,ENSG00000026950,GENOMIC,htseq_counts.csv,ENSG00000026950.17,,PUBLIC,integer
hgnc,ENSG00000175354,GENOMIC,htseq_counts.csv,ENSG00000175354.20,,PUBLIC,integer
